date,kedalaman,magnitudo,kelas
2020-09-29,46.21,4.1,dangkal
2020-09-29,10,4.2,dangkal
2020-09-29,35,4.4,dangkal
2020-09-29,35,4.2,dangkal
2020-09-28,35,4.2,dangkal
2020-09-28,96.01,4.7,menengah
2020-09-28,55.73,4.1,dangkal
2020-09-27,205.13,4.2,menengah
2020-09-26,139.05,4.2,menengah
2020-09-25,102.89,4.3,menengah
2020-09-25,14.71,4.7,dangkal
2020-09-25,110.56,4.6,menengah
2020-09-24,10,4.4,dangkal
2020-09-24,218.55,4.1,menengah
2020-09-23,56.49,4.7,dangkal
2020-09-22,573.2,4.4,dalam
2020-09-22,10,4.4,dangkal
2020-09-22,10,4.6,dangkal
2020-09-22,57.57,4.2,dangkal
2020-09-22,92.31,4,menengah
2020-09-21,10,4.2,dangkal
2020-09-21,10,4.4,dangkal
2020-09-21,85.08,4.1,menengah
2020-09-20,271.23,4,menengah
2020-09-20,116.6,4.1,menengah
2020-09-20,140.27,4.3,menengah
2020-09-20,147.99,4.2,menengah
2020-09-19,40.1,4.2,dangkal
2020-09-19,270.15,4.3,menengah
2020-09-19,10,4.5,dangkal
2020-09-18,31.9,5.2,dangkal
2020-09-18,76.44,4.5,menengah
2020-09-17,35,4.9,dangkal
2020-09-17,73.91,4.5,menengah
2020-09-17,10,4.2,dangkal
2020-09-17,79.37,4,menengah
2020-09-17,10,4.1,dangkal
2020-09-17,167.53,4.5,menengah
2020-09-16,105.79,4.1,menengah
2020-09-16,10,4.3,dangkal
2020-09-15,129.25,4,menengah
2020-09-15,63.25,4.5,dangkal
2020-09-15,35,4.1,dangkal
2020-09-14,117.37,4.2,menengah
2020-09-14,33.84,4.2,dangkal
2020-09-14,180.01,4.1,menengah
2020-09-13,118.44,4.2,menengah
2020-09-13,121.54,5,menengah
2020-09-13,25.64,4.8,dangkal
2020-09-13,88.56,4.1,menengah
2020-09-12,37.43,4.3,dangkal
2020-09-12,140.44,4.5,menengah
2020-09-12,10,4.7,dangkal
2020-09-12,31.16,4.2,dangkal
2020-09-12,35,4.5,dangkal
2020-09-12,71.14,4.3,menengah
2020-09-11,10,4.5,dangkal
2020-09-10,100.28,4.3,menengah
2020-09-10,101.25,4.9,menengah
2020-09-09,73.15,4.2,menengah
2020-09-08,35,4.2,dangkal
2020-09-08,10,5,dangkal
2020-09-08,153.61,4.1,menengah
2020-09-08,53.14,4.5,dangkal
2020-09-08,172,5.9,menengah
2020-09-07,10,4.7,dangkal
2020-09-07,51.98,4.2,dangkal
2020-09-07,91.09,4.7,menengah
2020-09-07,40.81,4.2,dangkal
2020-09-06,61.3,5,dangkal
2020-09-06,43.54,4.6,dangkal
2020-09-06,212.8,4.7,menengah
2020-09-06,44.91,4.3,dangkal
2020-09-06,45.42,4.1,dangkal
2020-09-06,30,5.9,dangkal
2020-09-05,106.55,4.4,menengah
2020-09-05,236.55,4.2,menengah
2020-09-05,52.5,4.5,dangkal
2020-09-04,157.48,4,menengah
2020-09-04,10,4.2,dangkal
2020-09-04,28.91,4.2,dangkal
2020-09-04,34.83,4.8,dangkal
2020-09-04,35,4.2,dangkal
2020-09-04,151.43,4.4,menengah
2020-09-03,40.79,4.3,dangkal
2020-09-03,54.02,5.3,dangkal
2020-09-03,35,4.1,dangkal
2020-09-03,117.72,4.2,menengah
2020-09-02,10,4.5,dangkal
2020-09-01,177.14,4.4,menengah
2020-09-01,238.61,4.3,menengah
2020-09-01,8.51,4.9,dangkal
2020-09-01,10,4.9,dangkal
2020-08-31,37.46,4.5,dangkal
2020-08-31,48.07,4.3,dangkal
2020-08-30,107.95,4.2,menengah
2020-08-30,646.8,4.7,dalam
2020-08-30,10,4,dangkal
2020-08-29,24.84,4.3,dangkal
2020-08-29,98.64,4.9,menengah
2020-08-29,10.5,4.9,dangkal
2020-08-28,215.47,4.3,menengah
2020-08-28,54.74,4.1,dangkal
2020-08-28,65.97,4.2,dangkal
2020-08-27,108.78,4.2,menengah
2020-08-27,35.83,4.9,dangkal
2020-08-27,42.43,4.1,dangkal
2020-08-27,135.05,4.5,menengah
2020-08-27,121.1,3.9,menengah
2020-08-27,35,4.2,dangkal
2020-08-27,47.52,4.6,dangkal
2020-08-26,118.3,4.3,menengah
2020-08-26,67.47,4.4,dangkal
2020-08-25,35,5,dangkal
2020-08-25,8.1,4.9,dangkal
2020-08-25,35,4.1,dangkal
2020-08-24,244.19,4.1,menengah
2020-08-24,15.19,4.2,dangkal
2020-08-24,10,5,dangkal
2020-08-23,142.33,4.1,menengah
2020-08-23,58.81,4.1,dangkal
2020-08-23,10,4.8,dangkal
2020-08-23,10,5.2,dangkal
2020-08-23,10,4.4,dangkal
2020-08-23,152.68,4.2,menengah
2020-08-23,67.75,3.9,dangkal
2020-08-22,121.35,4.4,menengah
2020-08-22,113.18,4.4,menengah
2020-08-22,10,4.6,dangkal
2020-08-22,21,5.5,dangkal
2020-08-21,18.03,4.3,dangkal
2020-08-21,10,4.7,dangkal
2020-08-21,635.03,4,dalam
2020-08-21,632.85,4.9,dalam
2020-08-21,624,6.9,dalam
2020-08-21,10,4.5,dangkal
2020-08-20,49.89,4.3,dangkal
2020-08-20,124.88,4.1,menengah
2020-08-20,10,4.4,dangkal
2020-08-20,35,4.6,dangkal
2020-08-19,10,4.8,dangkal
2020-08-19,10,4.9,dangkal
2020-08-19,20.43,4.2,dangkal
2020-08-19,10,4.6,dangkal
2020-08-18,15.2,4.2,dangkal
2020-08-18,10,4.1,dangkal
2020-08-18,14.97,4.1,dangkal
2020-08-18,15.2,5,dangkal
2020-08-18,26,6.9,dangkal
2020-08-18,22,6.8,dangkal
2020-08-18,35,4.3,dangkal
2020-08-18,35,4.1,dangkal
2020-08-18,35,4.1,dangkal
2020-08-18,10,4.2,dangkal
2020-08-17,10,4,dangkal
2020-08-17,35,4.2,dangkal
2020-08-17,10,4.3,dangkal
2020-08-16,13.36,4.9,dangkal
2020-08-16,35.87,4.7,dangkal
2020-08-16,29.84,4.2,dangkal
2020-08-16,422.66,5.2,dalam
2020-08-16,131.69,4.2,menengah
2020-08-15,78.73,4.1,menengah
2020-08-15,10,4.3,dangkal
2020-08-15,54.48,5,dangkal
2020-08-14,163.78,4,menengah
2020-08-14,10,5.1,dangkal
2020-08-14,399.22,4.3,dalam
2020-08-14,10,4.2,dangkal
2020-08-13,78.35,4.3,menengah
2020-08-13,291.06,4.2,menengah
2020-08-13,233.91,4.3,menengah
2020-08-13,28.62,4.5,dangkal
2020-08-13,10,4.1,dangkal
2020-08-12,10,4.1,dangkal
2020-08-12,34.64,5.1,dangkal
2020-08-12,31.98,4.3,dangkal
2020-08-12,10,4.6,dangkal
2020-08-11,40.31,4.3,dangkal
2020-08-11,10,4.1,dangkal
2020-08-11,10,4.1,dangkal
2020-08-11,44.96,4.5,dangkal
2020-08-11,10,4.3,dangkal
2020-08-10,40.26,4.1,dangkal
2020-08-10,165.19,4.3,menengah
2020-08-10,67.85,4.2,dangkal
2020-08-09,10,4.2,dangkal
2020-08-09,10,4.6,dangkal
2020-08-09,10,4.6,dangkal
2020-08-09,310.43,4.2,dalam
2020-08-09,52.4,4.3,dangkal
2020-08-09,10,5,dangkal
2020-08-09,10,4,dangkal
2020-08-08,10,4.2,dangkal
2020-08-08,46.36,4.6,dangkal
2020-08-08,11.84,4.6,dangkal
2020-08-08,10,4.3,dangkal
2020-08-08,120.77,4.9,menengah
2020-08-08,10,5,dangkal
2020-08-08,10,4.5,dangkal
2020-08-08,10,4.2,dangkal
2020-08-08,10,4.8,dangkal
2020-08-08,10,5.3,dangkal
2020-08-08,10,4.7,dangkal
2020-08-08,10,4.5,dangkal
2020-08-08,10,5.1,dangkal
2020-08-08,10,4.9,dangkal
2020-08-08,10,5.1,dangkal
2020-08-08,126.81,4.6,menengah
2020-08-08,10,4.5,dangkal
2020-08-07,64.46,4.2,dangkal
2020-08-07,10,4.6,dangkal
2020-08-07,51.44,4.9,dangkal
2020-08-07,10,5.3,dangkal
2020-08-06,10,4.3,dangkal
2020-08-06,43.5,4.6,dangkal
2020-08-05,66.57,4.2,dangkal
2020-08-05,20.98,4.6,dangkal
2020-08-05,124.05,4.5,menengah
2020-08-05,10,4.3,dangkal
2020-08-05,10,5.1,dangkal
2020-08-05,131.41,4,menengah
2020-08-04,48.42,5.1,dangkal
2020-08-04,74.89,4.6,menengah
2020-08-04,52.24,4.8,dangkal
2020-08-04,623.2,4.1,dalam
2020-08-04,236.84,4.2,menengah
2020-08-04,107.03,4.3,menengah
2020-08-04,126.78,4.2,menengah
2020-08-03,35,4.4,dangkal
2020-08-03,83.22,4.1,menengah
2020-08-03,182.64,4.2,menengah
2020-08-03,17.7,4.6,dangkal
2020-08-03,51.41,4.6,dangkal
2020-08-02,10,4.7,dangkal
2020-08-02,50.04,4,dangkal
2020-08-02,40.98,5,dangkal
2020-08-02,400.14,4.2,dalam
2020-08-02,54.26,4.9,dangkal
2020-08-02,268.93,4.3,menengah
2020-08-01,10,4.3,dangkal
2020-08-01,100.75,4.4,menengah
2020-08-01,148.71,4.5,menengah
2020-07-31,71.82,4.2,menengah
2020-07-30,75.35,4.5,menengah
2020-07-30,157.17,4.4,menengah
2020-07-30,286.26,4.2,menengah
2020-07-30,10,5.3,dangkal
2020-07-29,10,4.6,dangkal
2020-07-29,33.24,4.2,dangkal
2020-07-29,249.53,4.2,menengah
2020-07-28,24.87,4.5,dangkal
2020-07-28,181.97,4.3,menengah
2020-07-28,10,4.1,dangkal
2020-07-28,50.22,4.6,dangkal
2020-07-27,57.49,4.6,dangkal
2020-07-27,39.42,4.1,dangkal
2020-07-26,76.34,4.2,menengah
2020-07-26,54.1,4.9,dangkal
2020-07-26,413.68,4.1,dalam
2020-07-25,10,4.4,dangkal
2020-07-24,18.83,4,dangkal
2020-07-24,10,4.6,dangkal
2020-07-24,35,4.8,dangkal
2020-07-23,10,4.2,dangkal
2020-07-23,98.67,4.4,menengah
2020-07-23,10,4.3,dangkal
2020-07-21,163.03,4.2,menengah
2020-07-21,61.01,4.1,dangkal
2020-07-21,55.64,4,dangkal
2020-07-21,35,4.8,dangkal
2020-07-21,35,4.7,dangkal
2020-07-20,19.23,4.2,dangkal
2020-07-20,50.31,4.1,dangkal
2020-07-20,19.45,4.8,dangkal
2020-07-19,10,4.5,dangkal
2020-07-19,102.98,4.1,menengah
2020-07-19,22.38,4,dangkal
2020-07-19,10,4.1,dangkal
2020-07-19,49.27,4.1,dangkal
2020-07-19,134.57,4,menengah
2020-07-18,172.05,4,menengah
2020-07-18,558.81,4.3,dalam
2020-07-18,10,4.1,dangkal
2020-07-18,183.19,4.6,menengah
2020-07-17,26.8,4.1,dangkal
2020-07-17,98.15,4.5,menengah
2020-07-16,46.75,4.4,dangkal
2020-07-16,10,4.1,dangkal
2020-07-16,47.83,4.1,dangkal
2020-07-16,38.64,4.3,dangkal
2020-07-16,35,4.6,dangkal
2020-07-15,254.39,4.2,menengah
2020-07-15,35,4.1,dangkal
2020-07-15,152.64,4,menengah
2020-07-15,83.68,4.4,menengah
2020-07-14,584.48,5.7,dalam
2020-07-14,56.83,4.3,dangkal
2020-07-14,71.74,4.4,menengah
2020-07-14,10,4.6,dangkal
2020-07-14,10,4.6,dangkal
2020-07-14,106.19,4.6,menengah
2020-07-13,106.46,4.1,menengah
2020-07-13,121.85,4.4,menengah
2020-07-13,88.98,4.8,menengah
2020-07-13,35,5,dangkal
2020-07-13,10,4.6,dangkal
2020-07-13,54.72,4.7,dangkal
2020-07-12,74.1,4.3,menengah
2020-07-12,64.76,4.2,dangkal
2020-07-12,35,4.6,dangkal
2020-07-11,61.37,4.6,dangkal
2020-07-11,34.99,4.2,dangkal
2020-07-11,109.25,4.8,menengah
2020-07-10,46.22,4.4,dangkal
2020-07-10,49.79,4.2,dangkal
2020-07-09,71.17,4,menengah
2020-07-09,189.78,4.4,menengah
2020-07-09,19.33,4.5,dangkal
2020-07-09,10,4.4,dangkal
2020-07-09,10,4.5,dangkal
2020-07-08,136.15,4.3,menengah
2020-07-08,170.98,4.5,menengah
2020-07-08,35,4.8,dangkal
2020-07-07,74.82,4.3,menengah
2020-07-07,10,5,dangkal
2020-07-07,10,4.8,dangkal
2020-07-07,96.85,5.1,menengah
2020-07-06,11.21,4.9,dangkal
2020-07-06,10,4.5,dangkal
2020-07-06,38.68,4.2,dangkal
2020-07-05,10,4.7,dangkal
2020-07-05,43.45,4.3,dangkal
2020-07-05,10,4.6,dangkal
2020-07-05,10,4.2,dangkal
2020-07-05,69.61,4.8,dangkal
2020-07-04,94.19,4.8,menengah
2020-07-03,38.11,4.5,dangkal
2020-07-03,62.25,4.4,dangkal
2020-07-02,10,4,dangkal
2020-07-02,444.2,4.2,dalam
2020-07-02,48.47,4.1,dangkal
2020-07-02,32.35,4,dangkal
2020-07-02,54.79,4.4,dangkal
2020-07-02,10,4.3,dangkal
2020-07-01,390.06,4.3,dalam
2020-06-30,183.3,4.9,menengah
2020-06-29,34.11,4.3,dangkal
2020-06-29,78.12,4.3,menengah
2020-06-28,36,4.2,dangkal
2020-06-28,35,4.2,dangkal
2020-06-28,10,4.7,dangkal
2020-06-28,10,4,dangkal
2020-06-27,246.42,4.3,menengah
2020-06-27,41.76,4.1,dangkal
2020-06-26,10,4.4,dangkal
2020-06-26,61.63,4.2,dangkal
2020-06-26,56.51,4.3,dangkal
2020-06-25,74.2,4.4,menengah
2020-06-25,45.91,4.3,dangkal
2020-06-25,73.97,4.6,menengah
2020-06-24,28.97,4.4,dangkal
2020-06-24,201.14,4.3,menengah
2020-06-23,215.09,4,menengah
2020-06-23,111.86,4.2,menengah
2020-06-23,109,6,menengah
2020-06-23,68.59,4.6,dangkal
2020-06-23,10,4.5,dangkal
2020-06-21,86.6,5.2,menengah
2020-06-21,10,4.2,dangkal
2020-06-21,77.32,4.2,menengah
2020-06-20,92,4.5,menengah
2020-06-20,169.4,4.4,menengah
2020-06-19,137.53,4.3,menengah
2020-06-18,58.25,4.3,dangkal
2020-06-18,10,4.5,dangkal
2020-06-18,10,4.9,dangkal
2020-06-17,63.24,4.4,dangkal
2020-06-17,89.12,4.3,menengah
2020-06-17,34.54,4.3,dangkal
2020-06-17,10,4.9,dangkal
2020-06-17,51.37,4.8,dangkal
2020-06-17,273.44,4.1,menengah
2020-06-16,10,4.2,dangkal
2020-06-16,67.32,4,dangkal
2020-06-16,73.53,4.6,menengah
2020-06-16,65.83,4.4,dangkal
2020-06-16,35,4.5,dangkal
2020-06-16,60.18,4.2,dangkal
2020-06-16,10,4.5,dangkal
2020-06-15,10,4.9,dangkal
2020-06-15,116.22,5.2,menengah
2020-06-14,7.44,4.3,dangkal
2020-06-14,58.11,4,dangkal
2020-06-14,55.58,4.8,dangkal
2020-06-14,120.3,4.9,menengah
2020-06-14,48.14,4.4,dangkal
2020-06-14,35,4.9,dangkal
2020-06-13,32.94,4.6,dangkal
2020-06-13,10,4.3,dangkal
2020-06-13,44.6,4.2,dangkal
2020-06-13,62.47,4.7,dangkal
2020-06-13,44.32,5.1,dangkal
2020-06-13,60.05,4.3,dangkal
2020-06-12,181.55,4.4,menengah
2020-06-12,78.24,4.2,menengah
2020-06-12,10,4.6,dangkal
2020-06-11,10,4.6,dangkal
2020-06-11,158.1,4,menengah
2020-06-10,74.61,4.5,menengah
2020-06-10,14.58,4.9,dangkal
2020-06-10,120.88,4.6,menengah
2020-06-10,10,4,dangkal
2020-06-10,10,4.5,dangkal
2020-06-10,35,4.6,dangkal
2020-06-10,10,4.1,dangkal
2020-06-10,41.7,5.1,dangkal
2020-06-10,140.62,4.3,menengah
2020-06-10,602.38,4.2,dalam
2020-06-09,10,5.7,dangkal
2020-06-09,10,4.3,dangkal
2020-06-08,95.63,4.6,menengah
2020-06-08,133.35,4.4,menengah
2020-06-08,68.79,5,dangkal
2020-06-08,139.14,4,menengah
2020-06-07,42.01,4.4,dangkal
2020-06-07,13.55,4,dangkal
2020-06-06,11.52,5.2,dangkal
2020-06-06,10,4,dangkal
2020-06-06,38.57,4.4,dangkal
2020-06-06,42.33,4.8,dangkal
2020-06-06,88.42,4.1,menengah
2020-06-05,23.33,5.2,dangkal
2020-06-05,50.69,4.5,dangkal
2020-06-04,10,4.5,dangkal
2020-06-04,94.45,4.3,menengah
2020-06-04,10,4.3,dangkal
2020-06-04,112.86,6.4,menengah
2020-06-04,60.09,4.2,dangkal
2020-06-03,10,4.6,dangkal
2020-06-03,639.88,5.7,dalam
2020-06-02,10,4.5,dangkal
2020-06-02,61.93,4.6,dangkal
2020-06-02,59.75,4,dangkal
2020-06-02,51.32,4.2,dangkal
2020-06-02,55.73,4.5,dangkal
2020-06-02,10,4.3,dangkal
2020-06-01,34.11,4.3,dangkal
2020-06-01,86.96,4.6,menengah
2020-06-01,10,4.7,dangkal
2020-05-31,257.87,4.3,menengah
2020-05-30,35,4.2,dangkal
2020-05-30,19.13,4.3,dangkal
2020-05-30,93.35,4.3,menengah
2020-05-29,10,4.3,dangkal
2020-05-28,150.3,4.4,menengah
2020-05-28,35,4.1,dangkal
2020-05-28,10,4.7,dangkal
2020-05-28,10.02,4.7,dangkal
2020-05-28,35,4.3,dangkal
2020-05-27,129.14,4.9,menengah
2020-05-27,618.35,4.3,dalam
2020-05-27,23.78,4.5,dangkal
2020-05-27,60.2,4.2,dangkal
2020-05-27,10,4.3,dangkal
2020-05-27,10,4.3,dangkal
2020-05-26,261.18,4.5,menengah
2020-05-25,66.73,4.5,dangkal
2020-05-25,48.36,4.5,dangkal
2020-05-25,10,4.2,dangkal
2020-05-24,35,4.2,dangkal
2020-05-24,64.88,4.8,dangkal
2020-05-24,25.67,4.3,dangkal
2020-05-23,71.64,4.2,menengah
2020-05-22,10,5.1,dangkal
2020-05-22,10,4.5,dangkal
2020-05-22,35,4.2,dangkal
2020-05-22,50.12,4.6,dangkal
2020-05-22,45.75,4.8,dangkal
2020-05-21,41.2,4.1,dangkal
2020-05-20,70.41,4.3,menengah
2020-05-20,173.73,4.1,menengah
2020-05-20,40.25,4.1,dangkal
2020-05-20,109.69,4.1,menengah
2020-05-19,113.39,4.3,menengah
2020-05-19,202.42,4.5,menengah
2020-05-19,80.35,4.1,menengah
2020-05-19,61.62,4.9,dangkal
2020-05-19,59.44,4.7,dangkal
2020-05-19,10,4.5,dangkal
2020-05-18,158.47,4.4,menengah
2020-05-18,58.85,4.3,dangkal
2020-05-18,42.93,4.8,dangkal
2020-05-18,64.49,4.4,dangkal
2020-05-17,34.67,4.4,dangkal
2020-05-17,10,4.3,dangkal
2020-05-17,35,4.2,dangkal
2020-05-16,189.04,4.6,menengah
2020-05-16,18.33,4,dangkal
2020-05-15,29.48,4.5,dangkal
2020-05-15,134.65,4.6,menengah
2020-05-14,67.75,4.1,dangkal
2020-05-14,73.52,4.3,menengah
2020-05-13,35.88,4.1,dangkal
2020-05-13,195.14,3.9,menengah
2020-05-13,440.27,4.1,dalam
2020-05-12,98.35,4.3,menengah
2020-05-12,35,4.4,dangkal
2020-05-12,82.98,4.3,menengah
2020-05-12,10,4.4,dangkal
2020-05-11,44.31,4.4,dangkal
2020-05-11,39.89,4.7,dangkal
2020-05-11,131.64,4.5,menengah
2020-05-11,10,4.6,dangkal
2020-05-11,26.7,4.3,dangkal
2020-05-11,38.63,4.2,dangkal
2020-05-11,35,4.5,dangkal
2020-05-10,10,4,dangkal
2020-05-10,10,4.3,dangkal
2020-05-10,136.84,4.6,menengah
2020-05-09,10,4.2,dangkal
2020-05-09,168.39,5.1,menengah
2020-05-08,43.05,4.4,dangkal
2020-05-08,133.11,4.3,menengah
2020-05-08,135.4,4.2,menengah
2020-05-08,64.03,4.2,dangkal
2020-05-08,93.51,4.2,menengah
2020-05-08,95.26,4.5,menengah
2020-05-08,225.66,4.3,menengah
2020-05-08,54.27,4.4,dangkal
2020-05-08,128.09,4.1,menengah
2020-05-07,32.22,4.4,dangkal
2020-05-07,126.05,4.2,menengah
2020-05-07,35,4.1,dangkal
2020-05-06,53.4,4,dangkal
2020-05-06,101.73,4.7,menengah
2020-05-06,32.83,4.3,dangkal
2020-05-06,69.34,4.4,dangkal
2020-05-06,46.04,4.9,dangkal
2020-05-05,22.98,4.5,dangkal
2020-05-05,46.91,4.2,dangkal
2020-05-05,35,4.5,dangkal
2020-05-04,186.2,4.4,menengah
2020-05-04,35,4.2,dangkal
2020-05-04,97.8,4.5,menengah
2020-05-03,48.5,5,dangkal
2020-05-03,10,4.5,dangkal
2020-05-02,31.2,4.4,dangkal
2020-05-02,135.67,4.2,menengah
2020-05-01,154.09,4.3,menengah
2020-05-01,67.67,4.1,dangkal
2020-05-01,20.28,4.3,dangkal
2020-05-01,84.18,4.3,menengah
2020-04-30,58.9,5.1,dangkal
2020-04-30,59.57,4.8,dangkal
2020-04-30,17.12,5,dangkal
2020-04-30,10,4.6,dangkal
2020-04-30,10,4.4,dangkal
2020-04-30,54.06,4.5,dangkal
2020-04-29,127.3,4.2,menengah
2020-04-29,50.92,4.8,dangkal
2020-04-29,39.05,4.2,dangkal
2020-04-28,77.4,4.4,menengah
2020-04-28,35,4.7,dangkal
2020-04-28,200.93,4.3,menengah
2020-04-27,29.03,4.5,dangkal
2020-04-27,91.99,4.3,menengah
2020-04-27,525.77,4.1,dalam
2020-04-27,252.69,4,menengah
2020-04-26,10,4.4,dangkal
2020-04-26,10,4.1,dangkal
2020-04-26,10,4.3,dangkal
2020-04-25,180,4.3,menengah
2020-04-25,40.57,4.4,dangkal
2020-04-25,35,4,dangkal
2020-04-25,140.34,4.3,menengah
2020-04-25,10,4.4,dangkal
2020-04-24,170.2,4.2,menengah
2020-04-23,277.16,4.2,menengah
2020-04-23,38.53,4,dangkal
2020-04-23,35,4.1,dangkal
2020-04-23,36.16,4.4,dangkal
2020-04-23,10,4.1,dangkal
2020-04-23,109.33,4.3,menengah
2020-04-22,42.82,4.3,dangkal
2020-04-22,42.93,4.1,dangkal
2020-04-22,10,4.3,dangkal
2020-04-22,203.05,4.4,menengah
2020-04-22,60.83,3.8,dangkal
2020-04-21,74.91,4.1,menengah
2020-04-21,40.6,4.6,dangkal
2020-04-21,28.29,4.3,dangkal
2020-04-21,31.41,4.6,dangkal
2020-04-20,36.72,4,dangkal
2020-04-20,25.76,4.1,dangkal
2020-04-20,120.1,4.4,menengah
2020-04-19,10,4.4,dangkal
2020-04-19,78.89,4.3,menengah
2020-04-19,34.54,4.4,dangkal
2020-04-19,35.07,4.2,dangkal
2020-04-19,10,4,dangkal
2020-04-19,32.71,4.3,dangkal
2020-04-19,29.74,4.2,dangkal
2020-04-19,10,4.3,dangkal
2020-04-18,10,4.2,dangkal
2020-04-18,57.99,4.8,dangkal
2020-04-18,54.23,4.4,dangkal
2020-04-17,183.72,4.1,menengah
2020-04-17,65.63,4.5,dangkal
2020-04-16,85.83,4.3,menengah
2020-04-16,34.99,4.1,dangkal
2020-04-16,47.85,4.3,dangkal
2020-04-16,69.33,4.4,dangkal
2020-04-15,10,4.7,dangkal
2020-04-15,19.79,4.3,dangkal
2020-04-15,41.39,5.7,dangkal
2020-04-15,83.3,4.3,menengah
2020-04-15,159.05,4.3,menengah
2020-04-14,52.45,4.7,dangkal
2020-04-14,57.92,4.9,dangkal
2020-04-14,10,4.5,dangkal
2020-04-14,77.31,4.2,menengah
2020-04-14,231.89,4.3,menengah
2020-04-13,41.6,4.2,dangkal
2020-04-13,223.22,4.2,menengah
2020-04-13,38.49,5,dangkal
2020-04-13,35,4.4,dangkal
2020-04-13,35,4.4,dangkal
2020-04-13,35,4.4,dangkal
2020-04-13,298.46,4.2,menengah
2020-04-13,232.47,4.2,menengah
2020-04-13,10,4.3,dangkal
2020-04-12,114.18,4.2,menengah
2020-04-12,86.84,4.5,menengah
2020-04-11,92.19,4.9,menengah
2020-04-11,181.77,4.4,menengah
2020-04-11,37.19,4.2,dangkal
2020-04-11,10,4.2,dangkal
2020-04-10,537,4,dalam
2020-04-09,66.46,4.3,dangkal
2020-04-09,10,4.3,dangkal
2020-04-09,55.63,4.4,dangkal
2020-04-09,37.2,4.6,dangkal
2020-04-08,46.81,4.1,dangkal
2020-04-08,38.52,4.2,dangkal
2020-04-08,127.07,4.3,menengah
2020-04-08,10,4,dangkal
2020-04-08,310.81,4.3,dalam
2020-04-08,9.22,4.5,dangkal
2020-04-07,102.58,4.1,menengah
2020-04-07,10,4.1,dangkal
2020-04-07,59.11,4.3,dangkal
2020-04-07,52.07,4.9,dangkal
2020-04-06,35,5,dangkal
2020-04-06,35,4.2,dangkal
2020-04-06,39.64,4.8,dangkal
2020-04-06,39.19,4.1,dangkal
2020-04-06,73.37,4.1,menengah
2020-04-05,51.65,4.5,dangkal
2020-04-05,35,4.9,dangkal
2020-04-05,53.5,4.6,dangkal
2020-04-05,52.98,4.6,dangkal
2020-04-05,42,6,dangkal
2020-04-05,35,4.3,dangkal
2020-04-05,58.05,4.4,dangkal
2020-04-05,39.3,4.4,dangkal
2020-04-05,127.08,4.9,menengah
2020-04-04,105.73,4.2,menengah
2020-04-03,64,4.4,dangkal
2020-04-03,35,4.6,dangkal
2020-04-03,10,4.2,dangkal
2020-04-03,10,4.4,dangkal
2020-04-03,18.35,4.3,dangkal
2020-04-02,22.74,4.3,dangkal
2020-04-02,50.18,4.3,dangkal
2020-04-01,174.97,4,menengah
2020-03-30,98.98,4.3,menengah
2020-03-30,102.95,4.9,menengah
2020-03-30,49.18,4.5,dangkal
2020-03-30,10,4.4,dangkal
2020-03-29,53.78,4.2,dangkal
2020-03-29,10,4.3,dangkal
2020-03-29,281.46,4.1,menengah
2020-03-29,157.62,4.3,menengah
2020-03-28,27.05,4,dangkal
2020-03-28,50.68,4.2,dangkal
2020-03-28,10,5.9,dangkal
2020-03-28,51.01,4.1,dangkal
2020-03-28,35,4.3,dangkal
2020-03-28,60.3,4.4,dangkal
2020-03-28,35,4.2,dangkal
2020-03-27,10,5.6,dangkal
2020-03-27,110.51,4.5,menengah
2020-03-27,35,4.5,dangkal
2020-03-26,10,4.4,dangkal
2020-03-26,38,5.7,dangkal
2020-03-26,58.27,4.5,dangkal
2020-03-26,35,4.6,dangkal
2020-03-26,35,4.3,dangkal
2020-03-26,39.56,4.2,dangkal
2020-03-26,35,4.4,dangkal
2020-03-26,10,4.5,dangkal
2020-03-26,35,4.3,dangkal
2020-03-26,35,4.8,dangkal
2020-03-25,188.72,4.3,menengah
2020-03-25,42.34,4.2,dangkal
2020-03-25,10,4.4,dangkal
2020-03-25,52.24,4.4,dangkal
2020-03-25,129.57,4.7,menengah
2020-03-25,137.91,4.7,menengah
2020-03-25,10,4.4,dangkal
2020-03-24,49.61,4,dangkal
2020-03-24,232.09,4.3,menengah
2020-03-23,29.43,4.3,dangkal
2020-03-23,10,4.6,dangkal
2020-03-23,10,4.6,dangkal
2020-03-23,10,4.6,dangkal
2020-03-23,94.77,4.7,menengah
2020-03-23,35,4.3,dangkal
2020-03-22,41.83,4.1,dangkal
2020-03-22,30.78,5.1,dangkal
2020-03-22,10,5,dangkal
2020-03-21,10,4.2,dangkal
2020-03-21,68.52,4.5,dangkal
2020-03-21,117.16,4.5,menengah
2020-03-21,35,4.3,dangkal
2020-03-20,10,4.8,dangkal
2020-03-20,36.3,4.6,dangkal
2020-03-19,26.39,4.2,dangkal
2020-03-19,58.99,4.3,dangkal
2020-03-19,52.94,4.2,dangkal
2020-03-18,241.95,4.6,menengah
2020-03-18,117.12,4.2,menengah
2020-03-18,107.85,4.6,menengah
2020-03-18,101.76,5.4,menengah
2020-03-16,39.15,4.1,dangkal
2020-03-16,21.18,5,dangkal
2020-03-16,72.78,4.5,menengah
2020-03-15,10,5.2,dangkal
2020-03-15,71.92,4.5,menengah
2020-03-15,251.95,4.5,menengah
2020-03-14,74.56,4.4,menengah
